id,host_response_rate,neighbourhood,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating
10405715,1,Mission Beach,92109,House,Entire home/apt,8,3.5,4,4,965,4,93
29985341,1,North Park,92116,Bungalow,Entire home/apt,4,1,2,3,75,8,100
18210664,0.99,Ocean Beach,92107,House,Entire home/apt,6,1,2,4,242,38,91
31983196,1,Old Town,92110,Apartment,Entire home/apt,4,1,2,3,140,29,95
37088587,1,North Park,92104,Townhouse,Entire home/apt,2,1,1,1,75,2,100
35836083,1,Gaslamp,92101,Loft,Entire home/apt,10,1,1,2,299,34,90
27091191,1,Bay Ho,92117,House,Private room,3,1,1,1,60,45,98
37720372,1,College West,92115,House,Entire home/apt,5,2,2,3,199,3,100
15549613,0.98,Mission Beach,92109,House,Entire home/apt,8,3,4,6,448,18,86
33556947,0.5,Pacific Beach,92109,House,Private room,2,1,2,2,400,10,87
34366187,1,Pacific Beach,92109,House,Entire home/apt,8,2,3,4,324,20,96
36671085,1,Little Italy,92101,Apartment,Entire home/apt,3,1,0,2,129,13,94
3801623,1,Ocean Beach,92107,House,Entire home/apt,4,1,1,2,99,297,95
27987221,1,North Park,92104,House,Entire home/apt,4,1,1,2,159,9,100
29703735,0.99,Harborview,92101,Apartment,Entire home/apt,2,1,0,1,130,20,95
24635238,1,Normal Heights,92105,House,Entire home/apt,4,1,1,1,100,77,98
13041512,1,Barrio Logan,92113,Townhouse,Entire home/apt,8,2.5,2,5,275,137,96
30209898,1,Mission Hill,92110,Apartment,Entire home/apt,7,2.5,3,4,395,5,100
37124310,1,Bay Park,92110,Camper/RV,Entire home/apt,2,1,1,4,150,2,100
34288376,1,Hillcrest,92103,Apartment,Entire home/apt,3,1,1,1,80,4,100
22316012,1,Castle,92105,Apartment,Entire home/apt,2,1,0,1,55,86,90
34950934,1,Barrio Logan,92113,House,Entire home/apt,2,1,1,1,85,7,100
19877050,1,Loma Portal,92106,Guest suite,Entire home/apt,2,1,1,2,100,174,98
21618813,1,Mission Beach,92109,Guesthouse,Entire home/apt,4,1,1,2,149,134,100
1030627,1,Clairemont Mesa East,92111,House,Private room,2,1,1,1,59,89,98
19547750,1,University Heights,92116,Condominium,Private room,1,1,1,1,50,13,92
36773931,1,Little Italy,92101,Condominium,Private room,2,1,1,1,72,38,94
30371443,1,Hillcrest,92103,Apartment,Entire home/apt,3,1,1,1,125,23,100
39728011,0.97,Ocean Beach,92107,Apartment,Entire home/apt,8,1,2,2,500,2,100
24037556,1,Mission Beach,92109,Condominium,Entire home/apt,5,3,2,2,249,12,98
33423032,1,University City,92122,Condominium,Private room,2,1,1,1,69,31,96
16519127,1,East Village,92101,Loft,Entire home/apt,3,1,1,2,99,208,99
37878330,1,East Village,92101,Apartment,Entire home/apt,6,2,2,2,275,28,99
32269564,0.99,East Village,92101,Condominium,Entire home/apt,6,2,2,5,92,35,100
16637501,1,University City,92122,Condominium,Entire home/apt,4,1,1,2,103,40,97
17975923,1,La Jolla,92037,House,Entire home/apt,7,3,3,4,549,6,90
33053598,0.96,Mission Beach,92109,Apartment,Entire home/apt,11,2,3,7,599,1,60
22549998,0.97,North Park,92103,Apartment,Entire home/apt,9,1,3,4,179,46,95
34251833,1,Rolando,92115,Guesthouse,Entire home/apt,4,1,0,0,90,65,99
27573847,1,Sherman Heights,92102,House,Entire home/apt,2,1,0,2,80,17,100
7697597,1,Pacific Beach,92109,Townhouse,Entire home/apt,6,2.5,3,4,375,95,98
14896734,0.86,Carmel Valley,92130,House,Private room,1,1,1,2,65,16,96
5428840,1,Hillcrest,92103,Apartment,Entire home/apt,6,2,3,3,400,75,95
3668489,0,La Jolla,92037,House,Private room,2,1,1,1,85,76,99
36073451,1,University Heights,92103,Guest suite,Entire home/apt,4,1,2,2,179,18,99
11528719,1,Ocean Beach,92107,House,Entire home/apt,6,1,2,3,275,86,97
33304143,1,East Village,92101,Apartment,Entire home/apt,3,1,1,2,84,34,95
25430665,1,Ocean Beach,92107,Tiny house,Entire home/apt,3,1,1,1,159,94,100
39972633,0.83,Old Town,92110,Apartment,Entire home/apt,2,1,1,1,75,2,70
26235199,1,Del Cerro,92120,Guesthouse,Entire home/apt,4,1,2,2,175,39,99
35795141,1,Pacific Beach,92109,Apartment,Entire home/apt,18,6,6,7,384,3,100
19074112,1,Marina,92101,Apartment,Entire home/apt,3,1,0,2,166,11,91
7093827,1,Midway District,92101,Boat,Entire home/apt,4,2,2,3,195,30,98
35196593,1,Cortez,92101,Apartment,Entire home/apt,4,1,2,2,300,28,91
30402551,1,Golden Hill,92102,Guesthouse,Entire home/apt,6,2,2,2,97,75,96
39536398,1,Hillcrest,92103,House,Private room,3,2,1,1,54,3,100
36675600,1,La Jolla,92037,House,Entire home/apt,17,4.5,6,9,349,10,96
40622905,1,Teralta West,92105,House,Private room,2,1,1,1,49,1,100
14836206,1,Carmel Valley,92130,Condominium,Entire home/apt,4,1,1,2,96,50,97
11329046,1,Pacific Beach,92109,Guesthouse,Entire home/apt,5,1,2,3,135,141,95
18197207,1,Cortez,92101,Condominium,Entire home/apt,6,2,2,2,114,8,98
33585984,1,Allied Gardens,92120,Guest suite,Entire home/apt,2,1,0,1,62,60,99
28989256,1,North Park,92116,Apartment,Entire home/apt,3,1,1,1,199,65,99
244653,1,Mountain View,92113,Townhouse,Private room,2,1,1,1,70,37,98
2418835,1,Mission Beach,92109,Apartment,Entire home/apt,6,2,2,5,370,5,100
21826614,1,Bay Terraces,92139,Townhouse,Private room,1,1,1,1,22,97,99
29436201,1,Mission Hill,92110,House,Entire home/apt,8,3,3,4,150,13,92
32013826,0.95,Chollas View,92102,House,Private room,2,1,1,1,50,35,95
